Citympg,price,Horsepower,Classification,Driveline,EngineType,FuelType,Height,Highwaympg,Hybrid,ID,Length,Make,ModelYear,NumberofForwardGears,Torque,Transmission,Width,Year
15,877000,266,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 266 hp 288 ft-lbs,Gasoline,36,22,FALSE,2011 Nissan Pathfinder S,20,Nissan,2011 Nissan Pathfinder,5,288,5 Speed Automatic,57,2011
14,878000,266,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 266 hp 288 ft-lbs,Gasoline,52,20,FALSE,2011 Nissan Pathfinder S 4x4,20,Nissan,2011 Nissan Pathfinder,5,288,5 Speed Automatic,57,2011
15,879000,266,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 266 hp 288 ft-lbs,Gasoline,41,22,FALSE,2011 Nissan Pathfinder LE,20,Nissan,2011 Nissan Pathfinder,5,288,5 Speed Automatic Select Shift,57,2011
13,880000,310,Automatic transmission,Four-wheel drive,Nissan 5.6L 8 Cylinder 310 hp 388 ft-lbs,Gasoline,54,18,FALSE,2011 Nissan Pathfinder LE 4x4 V8,20,Nissan,2011 Nissan Pathfinder,5,388,5 Speed Automatic Select Shift,57,2011
14,881000,266,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 266 hp 288 ft-lbs,Gasoline,52,20,FALSE,2011 Nissan Pathfinder LE 4x4,20,Nissan,2011 Nissan Pathfinder,5,288,5 Speed Automatic Select Shift,57,2011
20,882000,175,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,28,FALSE,2011 Hyundai Santa Fe GLS AT,68,Hyundai,2011 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2011
20,883000,276,Automatic transmission,All-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe SE AWD,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,884000,276,Automatic transmission,All-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe Limited 3.5 AWD,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,885000,276,Automatic transmission,Front-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe SE,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,886000,175,Automatic transmission,All-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,25,FALSE,2011 Hyundai Santa Fe GLS AT AWD,68,Hyundai,2011 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2011
20,887000,276,Automatic transmission,Front-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe Limited 3.5,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,888000,175,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,28,FALSE,2011 Hyundai Santa Fe Limited,68,Hyundai,2011 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2011
19,889000,175,Manual transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe GLS,68,Hyundai,2011 Hyundai Santa Fe,6,169,6 Speed Manual,97,2011
20,890000,276,Automatic transmission,All-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe GLS 3.5 AWD,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,891000,276,Automatic transmission,Front-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2011 Hyundai Santa Fe GLS 3.5,68,Hyundai,2011 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2011
20,892000,276,Automatic transmission,Front-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2010 Hyundai Santa Fe SE,68,Hyundai,2010 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2010
20,893000,276,Automatic transmission,All-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2010 Hyundai Santa Fe Limited 3.5 AWD,68,Hyundai,2010 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2010
21,894000,175,Automatic transmission,All-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,27,FALSE,2010 Hyundai Santa Fe GLS AT AWD,68,Hyundai,2010 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2010
20,895000,175,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,28,FALSE,2010 Hyundai Santa Fe Limited,68,Hyundai,2010 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2010
20,896000,276,Automatic transmission,Front-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2010 Hyundai Santa Fe Limited 3.5,68,Hyundai,2010 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2010
20,897000,276,Automatic transmission,All-wheel drive,Hyundai 3.5L 6 Cylinder 276 hp 248 ft-lbs,Gasoline,188,26,FALSE,2010 Hyundai Santa Fe SE AWD,68,Hyundai,2010 Hyundai Santa Fe,6,248,6 Speed Automatic Select Shift,97,2010
20,898000,175,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,28,FALSE,2010 Hyundai Santa Fe GLS AT,68,Hyundai,2010 Hyundai Santa Fe,6,169,6 Speed Automatic Select Shift,97,2010
19,899000,175,Manual transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,Gasoline,188,26,FALSE,2010 Hyundai Santa Fe GLS,68,Hyundai,2010 Hyundai Santa Fe,6,169,6 Speed Manual,97,2010
18,900000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,28,FALSE,2012 Ford Taurus SE,33,Ford,2012 Ford Taurus,6,249,6 Speed Automatic,143,2012
18,901000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2012 Ford Taurus SEL,33,Ford,2012 Ford Taurus,6,249,6 Speed Automatic Select Shift,143,2012
17,902000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,26,FALSE,2012 Ford Taurus SEL AWD,33,Ford,2012 Ford Taurus,6,249,6 Speed Automatic Select Shift,143,2012
18,903000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2012 Ford Taurus Limited,33,Ford,2012 Ford Taurus,6,249,6 Speed Automatic Select Shift,143,2012
17,904000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,26,FALSE,2012 Ford Taurus Limited AWD,33,Ford,2012 Ford Taurus,6,249,6 Speed Automatic Select Shift,143,2012
18,905000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,28,FALSE,2011 Ford Taurus SE,33,Ford,2011 Ford Taurus,6,249,6 Speed Automatic,143,2011
18,906000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2011 Ford Taurus SEL,33,Ford,2011 Ford Taurus,6,249,6 Speed Automatic,143,2011
17,907000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,25,FALSE,2011 Ford Taurus SEL AWD,33,Ford,2011 Ford Taurus,6,249,6 Speed Automatic,143,2011
18,908000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2011 Ford Taurus Limited,33,Ford,2011 Ford Taurus,6,249,6 Speed Automatic,143,2011
17,909000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,25,FALSE,2011 Ford Taurus Limited AWD,33,Ford,2011 Ford Taurus,6,249,6 Speed Automatic,143,2011
18,910000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,28,FALSE,2010 Ford Taurus SE,33,Ford,2010 Ford Taurus,6,249,6 Speed Automatic,143,2010
18,911000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2010 Ford Taurus SEL,33,Ford,2010 Ford Taurus,6,249,6 Speed Automatic,143,2010
17,912000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,25,FALSE,2010 Ford Taurus SEL AWD,33,Ford,2010 Ford Taurus,6,249,6 Speed Automatic,143,2010
18,913000,263,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,27,FALSE,2010 Ford Taurus Limited,33,Ford,2010 Ford Taurus,6,249,6 Speed Automatic,143,2010
17,914000,263,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,5,25,FALSE,2010 Ford Taurus Limited AWD,33,Ford,2010 Ford Taurus,6,249,6 Speed Automatic,143,2010
23,915000,170,Automatic transmission,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,Gasoline,200,30,FALSE,2010 Volkswagen Golf 2.5L 4-Door,105,Volkswagen,2010 Volkswagen Golf 4-Door,6,177,6 Speed Automatic,249,2010
30,916000,140,Manual transmission,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,Diesel fuel,200,41,FALSE,2010 Volkswagen Golf 4-Door TDI,105,Volkswagen,2010 Volkswagen Golf 4-Door,6,236,6 Speed Manual,249,2010
23,917000,170,Manual transmission,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,Gasoline,200,33,FALSE,2011 Volkswagen Golf 2.5L 2-Door,105,Volkswagen,2011 Volkswagen Golf 2-Door,5,177,5 Speed Manual,249,2011
24,918000,170,Automatic transmission,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,Gasoline,200,31,FALSE,2011 Volkswagen Golf 2.5L 2-Door AT,105,Volkswagen,2011 Volkswagen Golf 2-Door,6,177,6 Speed Automatic,249,2011
30,919000,140,Manual transmission,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,Diesel fuel,200,42,FALSE,2011 Volkswagen Golf TDI Clean Diesel 2-Door,105,Volkswagen,2011 Volkswagen Golf 2-Door,6,236,6 Speed Manual,249,2011
19,920000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,26,FALSE,2011 Ford Edge SE,70,Ford,2011 Ford Edge,6,253,6 Speed Automatic,138,2011
19,921000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,26,FALSE,2011 Ford Edge SEL,70,Ford,2011 Ford Edge,6,253,6 Speed Automatic,138,2011
18,922000,285,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,26,FALSE,2011 Ford Edge SEL AWD,70,Ford,2011 Ford Edge,6,253,6 Speed Automatic,138,2011
19,923000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,26,FALSE,2011 Ford Edge Limited,70,Ford,2011 Ford Edge,6,253,6 Speed Automatic,138,2011
18,924000,285,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,26,FALSE,2011 Ford Edge Limited AWD,70,Ford,2011 Ford Edge,6,253,6 Speed Automatic,138,2011
18,925000,305,Automatic transmission,Front-wheel drive,Ford 3.7L 6 Cylinder 305 hp 280 ft-lbs,Gasoline,165,25,FALSE,2011 Ford Edge Sport,70,Ford,2011 Ford Edge,6,280,6 Speed Automatic,138,2011
17,926000,305,Automatic transmission,All-wheel drive,Ford 3.7L 6 Cylinder 305 hp 280 ft-lbs,Gasoline,165,23,FALSE,2011 Ford Edge Sport AWD,70,Ford,2011 Ford Edge,6,280,6 Speed Automatic,138,2011
24,927000,170,Automatic transmission,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,Gasoline,200,31,FALSE,2011 Volkswagen Golf 2.5L 4-Door,105,Volkswagen,2011 Volkswagen Golf 4-Door,6,177,6 Speed Automatic,249,2011
30,928000,140,Manual transmission,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,Diesel fuel,200,42,FALSE,2011 Volkswagen Golf TDI Clean Diesel 4-Door,105,Volkswagen,2011 Volkswagen Golf 4-Door,6,236,6 Speed Manual,249,2011
16,929000,354,Automatic transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,89,24,FALSE,2012 Audi S5 Coupe 4.2 AT,27,Audi,2012 Audi S5 Coupe,6,325,6 Speed Automatic Select Shift,228,2012
14,930000,354,Manual transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,89,22,FALSE,2012 Audi S5 Coupe 4.2,27,Audi,2012 Audi S5 Coupe,6,325,6 Speed Manual,,2012
19,931000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,27,FALSE,2012 Ford Edge SE,70,Ford,2012 Ford Edge,6,253,6 Speed Automatic Select Shift,138,2012
19,932000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,27,FALSE,2012 Ford Edge SEL,70,Ford,2012 Ford Edge,6,253,6 Speed Automatic Select Shift,138,2012
18,933000,285,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,25,FALSE,2012 Ford Edge SEL AWD,70,Ford,2012 Ford Edge,6,253,6 Speed Automatic Select Shift,138,2012
19,934000,285,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,27,FALSE,2012 Ford Edge Limited,70,Ford,2012 Ford Edge,6,253,6 Speed Automatic Select Shift,138,2012
18,935000,285,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 285 hp 253 ft-lbs,Gasoline,165,25,FALSE,2012 Ford Edge Limited AWD,70,Ford,2012 Ford Edge,6,253,6 Speed Automatic Select Shift,138,2012
19,936000,305,Automatic transmission,Front-wheel drive,Ford 3.7L 6 Cylinder 305 hp 280 ft-lbs,Gasoline,165,26,FALSE,2012 Ford Edge Sport,70,Ford,2012 Ford Edge,6,280,6 Speed Automatic Select Shift,138,2012
17,937000,305,Automatic transmission,All-wheel drive,Ford 3.7L 6 Cylinder 305 hp 280 ft-lbs,Gasoline,165,23,FALSE,2012 Ford Edge Sport AWD,70,Ford,2012 Ford Edge,6,280,6 Speed Automatic Select Shift,138,2012
18,938000,265,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,25,FALSE,2010 Ford Edge SE,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
17,939000,265,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,23,FALSE,2010 Ford Edge SE Fleet,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
18,940000,265,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,25,FALSE,2010 Ford Edge SEL,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
17,941000,265,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,23,FALSE,2010 Ford Edge SEL AWD,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
18,942000,265,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,25,FALSE,2010 Ford Edge Limited,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
17,943000,265,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,23,FALSE,2010 Ford Edge Limited AWD,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
18,944000,265,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,25,FALSE,2010 Ford Edge Sport,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
17,945000,265,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 265 hp 250 ft-lbs,Gasoline,165,23,FALSE,2010 Ford Edge Sport AWD,108,Ford,2010 Ford Edge,6,250,6 Speed Automatic,133,2010
16,946000,354,Automatic transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,92,24,FALSE,2011 Audi S5 Coupe 4.2 AT,17,Audi,2011 Audi S5 Coupe,6,325,6 Speed Automatic Select Shift,62,2011
14,947000,354,Manual transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,92,22,FALSE,2011 Audi S5 Coupe 4.2,17,Audi,2011 Audi S5 Coupe,6,325,6 Speed Manual,62,2011
21,948000,240,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 240 hp 270 ft-lbs Turbo,Gasoline,165,30,FALSE,2012 Ford Edge SE Turbo,70,Ford,2012 Ford Edge,6,270,6 Speed Automatic,138,2012
21,949000,240,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 240 hp 270 ft-lbs Turbo,Gasoline,165,30,FALSE,2012 Ford Edge Limited Turbo,70,Ford,2012 Ford Edge,6,270,6 Speed Automatic,138,2012
21,950000,240,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 240 hp 270 ft-lbs Turbo,Gasoline,165,30,FALSE,2012 Ford Edge SEL Turbo,70,Ford,2012 Ford Edge,6,270,6 Speed Automatic,138,2012
16,951000,354,Automatic transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,89,24,FALSE,2010 Audi S5 Coupe 4.2 AT,27,Audi,2010 Audi S5 Coupe,6,325,6 Speed Automatic Select Shift,62,2010
14,952000,354,Manual transmission,All-wheel drive,Audi 4.2L 8 cylinder 354hp 325 ft-lbs,Gasoline,89,22,FALSE,2010 Audi S5 Coupe 4.2,27,Audi,2010 Audi S5 Coupe,6,325,6 Speed Manual,62,2010
14,953000,435,Automatic transmission,All-wheel drive,Audi 5.2L 10 Cylinder 435hp 398 ft-lbs,Gasoline,169,21,FALSE,2011 Audi S6,52,Audi,2011 Audi S6,6,398,6 Speed Automatic Select Shift,237,2011
14,954000,435,Automatic transmission,All-wheel drive,Audi 5.2L 10 Cylinder 435hp 398 ft-lbs,Gasoline,169,19,FALSE,2010 Audi S6,52,Audi,2010 Audi S6,6,398,6 Speed Automatic Select Shift,220,2010
26,955000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,34,FALSE,2011 Honda Civic DX Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Manual,216,2011
25,956000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic DX Sedan AT,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
26,957000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,34,FALSE,2011 Honda Civic DX-VP Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Manual,216,2011
25,958000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic DX-VP Sedan AT,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
26,959000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,34,FALSE,2011 Honda Civic LX Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Manual,216,2011
25,960000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic LX Sedan AT,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
26,961000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,34,FALSE,2011 Honda Civic LX-S Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Manual,216,2011
25,962000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic LX-S Sedan AT,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
26,963000,140,Manual transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,34,FALSE,2011 Honda Civic EX Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Manual,216,2011
25,964000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic EX Sedan AT,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
25,965000,140,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,Gasoline,155,36,FALSE,2011 Honda Civic EX-L Sedan,151,Honda,2011 Honda Civic Sedan,5,128,5 Speed Automatic,216,2011
21,966000,197,Manual transmission,Front-wheel drive,Honda 2.0L 4 Cyinder 197 hp 139 ft-lbs,Gasoline,155,29,FALSE,2011 Honda Civic Si Sedan,151,Honda,2011 Honda Civic Sedan,6,139,6 Speed Manual,216,2011
24,967000,113,Automatic transmission,Front-wheel drive,Honda 1.8L 4 Cylinder 113 hp 109 ft-lbs CNG,Compressed natural gas,155,36,FALSE,2011 Honda Civic GX Sedan,151,Honda,2011 Honda Civic Sedan,5,109,5 Speed Automatic,216,2011
15,968000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2012 Chevrolet Corvette Z06 1LZ,108,Chevrolet,2012 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2012
15,969000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2012 Chevrolet Corvette Z06 2LZ,108,Chevrolet,2012 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2012
15,970000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2012 Chevrolet Corvette Z06 3LZ,108,Chevrolet,2012 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2012
15,971000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2011 Chevrolet Corvette Z06 1LZ,108,Chevrolet,2011 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2011
15,972000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2011 Chevrolet Corvette Z06 2LZ,108,Chevrolet,2011 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2011
15,973000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2011 Chevrolet Corvette Z06 3LZ,108,Chevrolet,2011 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2011
15,974000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2010 Chevrolet Corvette Z06 1LZ,108,Chevrolet,2010 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2010
15,975000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2010 Chevrolet Corvette Z06 2LZ,108,Chevrolet,2010 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2010
15,976000,505,Manual transmission,Rear-wheel drive,Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs,Gasoline,212,24,FALSE,2010 Chevrolet Corvette Z06 3LZ,108,Chevrolet,2010 Chevrolet Corvette Z06,6,470,6 Speed Manual,135,2010
16,977000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Convertible 1LT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2012
15,978000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Convertible 1LT AT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Automatic Select Shift,52,2012
16,979000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Convertible 2LT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2012
15,980000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Convertible 2LT AT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Automatic Select Shift,52,2012
16,981000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Convertible 3LT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2012
15,982000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Convertible 3LT AT,82,Chevrolet,2012 Chevrolet Corvette Convertible,6,424,6 Speed Automatic Select Shift,52,2012
